video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
ZMt6TFO0zn4,Taylor Swift,Taylor Swift CoverGirl NatureLuxe,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['taylor', 'swift', 'covergirl', 'cover', 'girl', 'nature', 'luxe', 'natureluxe', 'makeup', 'make', 'up']",2011-01-06T17:52:21Z,888715,8508,,1259,PT31S,hd,false
zudLJdajX5Y,TaylorSwiftVEVO,Taylor Swift - You Belong With Me (Live on Letterman),"Music video by Taylor Swift performing You Belong With Me (Live on Letterman). Big Machine Records, LLC.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'You', 'Belong', 'With', '(Live', 'Letterman)', 'Country', 'Pop']",2010-12-08T04:43:15Z,5969125,58502,,2918,PT3M53S,hd,false
4wUPASp2hfY,TaylorSwiftVEVO,Taylor Swift - Speak Now (Live on Letterman),"Music video by Taylor Swift performing Speak Now (Live on Letterman). Big Machine Records, LLC.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Speak', 'Now', '(Live', 'Letterman)', 'Country', 'Pop']",2010-12-08T04:41:04Z,17271152,128866,,7298,PT4M1S,hd,true
xcLIGAIkztc,TaylorSwiftVEVO,Taylor Swift - Mine (Live on Letterman),"Music video by Taylor Swift performing Mine (Live on Letterman). Big Machine Records, LLC.

New single ME! (feat. Brendon Urie of Panic! At The Disco) available now. Download here: https://TaylorSwift.lnk.to/MeYD
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Mine', '(Live', 'on', 'Letterman)', 'SB', 'Country', 'Pop']",2010-12-08T04:25:17Z,4857721,45434,,2898,PT4M51S,hd,false
mNLVMDF9mUo,TaylorSwiftVEVO,Taylor Swift - Love Story (Live on Letterman),"Music video by Taylor Swift performing Love Story (Live on Letterman). Big Machine Records, LLC.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Love', 'Story', '(Live', 'Letterman)', 'Country', 'Pop', 'テイラー・スウィフト', '테일러 스위프트', '泰勒絲', '泰勒斯威夫特', '한글자막', '日本語字幕', 'subtítulos en español', 'Phụ đề tiếng Việt', 'Subtitles in Tagalog', 'Teks dalam Bahasa Indonesia', 'उपशीर्षक हिंदी में', 'Sarikata Dalam Bahasa Malaysia', 'คำบรรยายภาษาไทย']",2010-12-08T04:22:20Z,22282122,273101,,8215,PT4M3S,hd,false
vio0RidOMUM,TaylorSwiftVEVO,Taylor Swift - Back To December (Live on Letterman),"Music video by Taylor Swift performing Back To December (Live on Letterman). Big Machine Records, LLC.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Back', 'December', '(Live', 'Letterman)', 'Country', 'Pop']",2010-12-08T04:19:32Z,11601864,128076,,5127,PT5M3S,hd,true
5jKcG86bNRs,Taylor Swift,Speak Now Deluxe Edition - Only at Target,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['taylor', 'swift', 'target', 'speak', 'now', 'deluxe', 'edition']",2010-10-25T20:02:56Z,654079,11234,,1021,PT31S,hd,false
QQVHNOxYv5E,Taylor Swift,Taylor Swift's 'Journey to Fearless' on The Hub,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'swift', 'the', 'hub', 'journey', 'to', 'fearless', 'special']",2010-10-19T23:10:37Z,373575,3899,,491,PT31S,hd,false
XPBwXKgDTdE,TaylorSwiftVEVO,Taylor Swift - Mine,"Music video by Taylor Swift performing Mine. © 2010 Big Machine Records, LLC

http://vevo.ly/DEw1Px","['Taylor', 'Swift', 'Mine', 'Big', 'Machine', 'Records', 'LLC', 'Country', 'テイラー・スウィフト', '테일러 스위프트', '泰勒絲', '泰勒斯威夫特', '한글자막', '日本語字幕', 'subtítulos en español', 'Phụ đề tiếng Việt', 'Subtitles in Tagalog', 'Teks dalam Bahasa Indonesia', 'उपशीर्षक हिंदी में', 'Sarikata Dalam Bahasa Malaysia', 'คำบรรยายภาษาไทย']",2010-08-31T02:15:03Z,315139479,1255115,,88690,PT3M56S,hd,true
w7p_BCIX-rw,Taylor Swift,A Hug From Taylor Swift - The Final Challenge,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['hug', 'from', 'taylor', 'swift', 'final', 'challenge', 'auburn', 'university']",2010-06-02T18:44:29Z,523805,11933,,1364,PT5M6S,sd,false
IgZY0frgysw,Taylor Swift,Demonstrating my fine athletic skills. And more.,"In this video, my prodigious athletic skills are showcased. Also, there is a Vegas wedding, baking a cake, Easter egg hunting, and one of my favorite parts of our 2-show stay at Staples Center. Song: She Band: Parachute

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['taylor', 'swift', 'video', 'blog', 'athletic', 'skills', 'vegas', 'katy', 'perry']",2010-04-26T19:58:31Z,4874453,115326,,8657,PT5M33S,sd,false
uhHMWLjL77U,Taylor Swift,Taylor Swift Sony TX7 Cyber-shot Camera Commercial,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['taylor', 'swift', 'sony', 'cyber', 'shot', 'camera', 'commercial']",2010-04-26T14:44:40Z,1469575,17400,,1719,PT31S,sd,false
PVtlDvh74H8,Taylor Swift,A Hug From Taylor Swift - Challenge #3,"Response to Ryan and Michael's completion of Challenge #2 and more details on the upcoming challenge #3!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['taylor', 'swift', 'hug', 'from']",2010-04-24T03:58:16Z,987464,7051,,881,PT1M3S,sd,false
37Pc4cjk9pY,Taylor Swift,Vote Taylor: ACM Entertainer of the Year,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['taylor', 'swift', 'acm', 'entertainer', 'of', 'the', 'year']",2010-04-02T03:59:52Z,328959,6589,,797,PT3M31S,sd,false
Uo6HuSCBZu4,Taylor Swift,A Hug From Taylor Swift - Challenge #2,"Challenge #2 has been extended to the guys from A Hug From Taylor Swift.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['taylor', 'swift', 'hug', 'from']",2010-04-01T15:38:34Z,1034847,9530,,1577,PT1M37S,sd,false
mxBSpHji2oo,Taylor Swift,A Hug From Taylor Swift - Challenge #1,"Challenge #1 has been extended to the guys from A Hug From Taylor Swift

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['taylor', 'swift', 'hug', 'from', 'challenge', 'help', 'old', 'lady', 'across', 'the', 'street']",2010-03-25T16:19:23Z,850867,10713,,1041,PT3M16S,hd,false
U3yPyVFKGG8,Taylor Swift,New conference table.,"We got a new table at the management office...and it's super big.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['taylor', 'swift', 'conference', 'table']",2010-03-12T16:10:46Z,1119242,38514,,1860,PT31S,sd,false
VhFFAQuAUqo,Taylor Swift,Fairytale Adventures in Australia and Japan.,"Fairytale Adventures in Australia and Japan.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['taylor', 'swift', 'japan', 'australia', 'fearless', 'video', 'blog', 'today was a fairytale', 'fairytale', 'adventures']",2010-03-01T01:21:07Z,869055,13031,,1759,PT5M47S,sd,false
ptSjNWnzpjg,TaylorSwiftVEVO,Taylor Swift - Fearless,"Music video by Taylor Swift performing Fearless. (C) 2010 Big Machine Records, LLC.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Big', 'Machine', 'Records', 'LLC', 'Country']",2010-02-26T17:13:59Z,60838041,256905,,17907,PT4M11S,sd,false
Pb-K2tXWK4w,TaylorSwiftVEVO,Taylor Swift - Fifteen,"Music video by Taylor Swift performing Fifteen. (C) 2009 Big Machine Records, LLC
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Big', 'Machine', 'Records', 'LLC', 'Country']",2009-11-24T08:00:54Z,165044253,637953,,64201,PT5M4S,sd,true
wzLhAZn_JMk,Taylor Swift,Behind-the-scenes in BAND HERO with Taylor!,"BAND HERO featuring Taylor Swift in stores Tuesday, November 3!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['taylor', 'swift', 'taylor swift', 'band', 'hero', 'band hero']",2009-11-02T22:00:19Z,909615,6453,,624,PT1M17S,hd,false
GVKuFZhB1e8,Taylor Swift,Taylor Swift In Band Hero,"Game footage from the new video game Band Hero featuring Taylor Swift!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['music', 'taylor swift', 'taylor', 'swift', 'band', 'hero', 'band hero', 'video games', 'guitar hero', 'guitar', 'virtual']",2009-10-01T18:26:46Z,628866,6406,,1809,PT2M3S,hd,false
SnN7kIqDgz0,Taylor Swift,Watching the CMA Announcements!,"This was taken at 8:30 AM, watching the CMA nominations announcements on TV. And wow... It was an excellent morning.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'CMA Awards', 'Fearless']",2009-09-09T20:04:29Z,905969,26113,,3931,PT3M21S,sd,false
x2hRdQnbzKQ,Taylor Swift,Your world is my world.,"This is a glimpse of what it looked like backstage when we pranked Keith Urban, surprising our crew members on tour, why Demi shouldn't drive jetskis, and some very fashionable hats modeled by my mom and me. I'm leaving for the UK in the morning, so there's a shout out to you guys that I'll be seeing in London and at V-Fest! And it's all set to ""One Time"" by Justin Bieber. It's very much on repeat at the moment.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor Swift', 'Fearless', 'Keith Urban', 'Kiss']",2009-08-19T16:34:06Z,1066344,22324,,2276,PT6M22S,sd,false
Y3eRmLTN7FQ,Taylor Swift,Surprise! Taylor Wins 2 Teen Choice Awards!,"Taylor wins Choice Female Artist and Choice Music Album Female Artist from the 2009 Teen Choice Awards!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Country', 'Teen', 'Choice', 'Awards']",2009-08-11T03:49:48Z,432704,6032,,1117,PT3M37S,sd,false
Jb2stN7kH28,TaylorSwiftVEVO,Taylor Swift - Our Song,"Music video by Taylor Swift performing Our Song. (C) 2007 Big Machine Records, LLC
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Big', 'Machine', 'Country']",2009-06-17T00:49:50Z,201597157,805126,,62477,PT3M23S,sd,false
GkD20ajVxnY,TaylorSwiftVEVO,Taylor Swift - Tim McGraw,"Music video by Taylor Swift performing Tim McGraw. (C) 2006 Big Machine Records, LLC
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Big', 'Machine', 'Country']",2009-06-17T00:12:30Z,49312135,311809,,21388,PT3M52S,sd,false
xKCek6_dB0M,TaylorSwiftVEVO,Taylor Swift - Teardrops On My Guitar,"Music video by Taylor Swift performing Teardrops On My Guitar. (C) 2007 Big Machine Records, LLC
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Big', 'Machine', 'Country']",2009-06-16T23:22:21Z,164580961,780349,,60482,PT3M38S,sd,true
D1Xr-JFLxik,TaylorSwiftVEVO,Taylor Swift - White Horse,"Music video by Taylor Swift performing White Horse. (C) 2009 Big Machine Records, LLC
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Big', 'Machine', 'Records', 'LLC', 'Country']",2009-06-16T22:20:05Z,157177029,699793,,44763,PT4M5S,sd,false
VuNIsY6JdUw,TaylorSwiftVEVO,Taylor Swift - You Belong With Me,"Music video by Taylor Swift performing You Belong With Me. (C) 2009 Big Machine Records, LLC
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Big', 'Machine', 'Records', 'LLC', 'Country', '한글자막', '日本語字幕', 'subtítulos en español', 'Türkçe Altyazılı', 'Phụ đề tiếng Việt', 'Subtitles in Tagalog', 'Teks dalam Bahasa Indonesia', 'उपशीर्षक हिंदी में', 'Sarikata Dalam Bahasa Malaysia', 'คำบรรยายภาษาไทย', 'テイラー・スウィフト', '테일러 스위프트', '泰勒絲', '泰勒斯威夫特']",2009-06-16T22:02:30Z,1429787194,9311358,,424296,PT3M49S,sd,true
8xg3vE8Ie_E,TaylorSwiftVEVO,Taylor Swift - Love Story,"Music video by Taylor Swift performing Love Story. (C) 2008 Big Machine Records, LLC
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Big', 'Machine', 'Records', 'LLC', 'Country', '한글자막', '日本語字幕', 'subtítulos en español', 'Türkçe Altyazılı', 'Phụ đề tiếng Việt', 'Subtitles in Tagalog', 'Teks dalam Bahasa Indonesia', 'उपशीर्षक हिंदी में', 'Sarikata Dalam Bahasa Malaysia', 'คำบรรยายภาษาไทย', 'テイラー・スウィフト', '테일러 스위프트', '泰勒絲', '泰勒斯威夫特']",2009-06-16T21:56:20Z,673321909,4778039,,198463,PT3M57S,sd,false
l4_6eQm7RTQ,TaylorSwiftVEVO,Taylor Swift - The Best Day,"Music video by Taylor Swift performing The Best Day. © 2009 Big Machine Records, LLC

http://vevo.ly/O0SDY6","['Taylor', 'Swift', 'The', 'Best', 'Day', 'Big', 'Machine', 'Records', 'LLC', 'Country']",2009-06-16T21:55:48Z,24733708,215504,,12411,PT4M36S,sd,false
B1jYllE0T-k,TaylorSwiftVEVO,Taylor Swift - Change,"Music video by Taylor Swift performing Change. (C) 2008 Big Machine Records, LLC.

►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Big', 'Machine', 'Records', 'LLC', 'Country']",2009-06-16T21:53:38Z,50247224,178886,,16432,PT4M33S,sd,true
AlTfYj7q5gQ,TaylorSwiftVEVO,Taylor Swift - I'm Only Me When I'm With You,"Music video by Taylor Swift performing I'm Only Me When I'm With You. (C) 2008 Big Machine Records, LLC
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Big', 'Machine', 'Country']",2009-06-16T21:44:50Z,40614617,162234,,10735,PT3M39S,sd,false
yCMqcFAigRg,TaylorSwiftVEVO,Taylor Swift - Picture To Burn,"Music video by Taylor Swift performing Picture To Burn. (C) 2006 Big Machine Records, LLC 2006
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Big', 'Machine', 'Country']",2009-06-16T21:42:34Z,116514934,579442,,38003,PT3M32S,sd,false
